ЗАСКОВИЧИ;2100868;ЗАСКОВИЧИ;Беларусь;
БЕЛОСЕЛЬСКИЙ;2100869;БЕЛОСЕЛЬСК;Беларусь;
ГАУТИ;2100870;ГАУТИ;Беларусь;
СКРЕСТИНЫ;2100871;СКРЕСТИНЫ;Беларусь;
БАТАЛИ;2100872;БАТАЛИ;Беларусь;
КРЕСТЬЯНКА;2100873;КРЕСТЬЯНКА;Беларусь;
ОСТ.ПУНКТ 19 КМ;2100874;ОП 19 КМ;Беларусь;
ОСТ.ПУНКТ 25 КМ;2100875;ОП 25 КМ;Беларусь;
ЖУРКИ;2100876;ЖУРКИ;Беларусь;
ВЕРЕТЕИ;2100877;ВЕРЕТЕИ;Беларусь;
ЛЯХОВЩИНА;2100878;ЛЯХОВЩИНА;Беларусь;
НОВОСЕЛКИ;2100879;НОВОСЕЛКИ;Беларусь;
КОЗЛОВИЧИ;2100880;КОЗЛОВИЧИ;Беларусь;
ГОРОЖА;2100881;ГОРОЖА;Беларусь;
АЛЬХОВКА;2100882;АЛЬХОВКА;Беларусь;
НОВАЯ НИВА;2100883;НОВАЯ НИВА;Беларусь;
ТЫШКОВКА;2100884;ТЫШКОВКА;Беларусь;
БОРКИ;2100885;БОРКИ;Беларусь;
КАБАКИ;2100886;КАБАКИ;Беларусь;
РЕЧИЦА;2100887;РЕЧИЦА;Беларусь;
ВОЙТЕШИН;2100888;ВОЙТЕШИН;Беларусь;
ОСТ.ПУНКТ 15 КМ;2100889;ОП 15 КМ;Беларусь;
ЖУРАВИНКА;2100890;ЖУРАВИНКА;Беларусь;
РАДУГА;2100891;РАДУГА;Беларусь;
ГИБУЛИЧИ;2100892;ГИБУЛИЧИ;Беларусь;
КОРОБЧИЦЫ;2100893;КОРОБЧИЦЫ;Беларусь;
НЕМЕЙЩИЗНА;2100894;НЕМЕЙЩИЗНА;Беларусь;
БОКУНЫ;2100895;БОКУНЫ;Беларусь;
КЛОЧКИ;2100896;КЛОЧКИ;Беларусь;
БРУЗГИ;2100897;БРУЗГИ;Беларусь;
ЛОКОМОТИВНОЕ ДЕПО;2100898;ЛОКОМ ДЕПО;Беларусь;
ДАЧНЫЙ;2100899;ДАЧНЫЙ;Беларусь;
ДЕДОВКА;2100901;ДЕДОВКА;Беларусь;
ГАЙ;2100902;ГАЙ;Беларусь;
ЧЕРНАЯ НАТОПА;2100903;ЧЕР НАТОПА;Беларусь;
МЕХОВОЕ;2100904;МЕХОВОЕ;Беларусь;
ЛИПОВО;2100905;ЛИПОВО;Беларусь;
ДИТРИКИ;2100906;ДИТРИКИ;Беларусь;
МИКЕЛЕВЩИНА;2100907;МИКЕЛЕВЩИН;Беларусь;
ЖУРАВИНКА;2100908;ЖУРАВИНКА;Беларусь;
ПОСТ 1;2100909;П 1;Беларусь;
САЛАТЬЕ;2100910;САЛАТЬЕ;Беларусь;
ДЕДНОВО;2100911;ДЕДНОВО;Беларусь;
ДАЧНАЯ;2100912;ДАЧНАЯ;Беларусь;
МОЛОДЕЖНЫЙ;2100913;МОЛОДЕЖНЫЙ;Беларусь;
САД;2100914;САД;Беларусь;
ПУЩА;2100915;ПУЩА;Беларусь;
МЕНЮТЕВО;2100916;МЕНЮТЕВО;Беларусь;
ЖЕЛЕЗНОДОРОЖНЫЙ;2100917;ЖЕЛЕЗНОДОР;Беларусь;
КОСТЕНИ;2100918;КОСТЕНИ;Беларусь;
ГРАБОВКА;2100919;ГРАБОВКА;Беларусь;
ПЯТИГОРЬЕ;2100920;ПЯТИГОРЬЕ;Беларусь;
ЗАДРУТЬЕ;2100921;ЗАДРУТЬЕ;Беларусь;
МОЛОДЕЖНЫЙ;2100922;МОЛОДЕЖНЫЙ;Беларусь;
ЖЕЛЕЗНИЦА;2100923;ЖЕЛЕЗНИЦА;Беларусь;
ТОВАРНЫЙ ДВОР;2100924;ТОВАР.ДВОР;Беларусь;
ЧЕРЕВАЧИЦЫ;2100925;ЧЕРЕВАЧИЦЫ;Беларусь;
СНИТОВО;2100926;СНИТОВО;Беларусь;
ПАРШИНО;2100927;ПАРШИНО;Беларусь;
ЗАЛИЧИНКА;2100928;ЗАЛИЧИНКА;Беларусь;
КОШЕЛЕВО;2100929;КОШЕЛЕВО;Беларусь;
ЕТКИШКИ *;2100930;ЕТКИШКИ *;Беларусь;
ДОЛЖА;2100931;ДОЛЖА;Беларусь;
НИЗОВЦЫ;2100932;НИЗОВЦЫ;Беларусь;
ПРИПЯТЬ;2101001;ПРИПЯТЬ;Беларусь;
ВИДИБОР;2101002;ВИДИБОР;Беларусь;
САДЫ;2101003;САДЫ;Беларусь;
АНТОПОЛЬ;2101004;АНТОПОЛЬ;Беларусь;
ДОБРИНО;2101005;ДОБРИНО;Беларусь;
ВЕРОВОЙША;2101006;ВЕРОВОЙША;Беларусь;
ПАРК N1;2101007;ПАРК N1;Беларусь;
ПТИЧЬ;2101008;ПТИЧЬ;Беларусь;
ЭНЕРГЕТИК;2101009;ЭНЕРГЕТИК;Беларусь;
МИНСК ВОСТОЧНЫЙ;2101010;МИНСК ВОСТ;Беларусь;
АСИНО;2101011;АСИНО;Беларусь;
МОЛЧАДЬ;2101012;МОЛЧАДЬ;Беларусь;
НЕМОНИЦА;2101013;НЕМОНИЦА;Беларусь;
БАРСУКИ;2101014;БАРСУКИ;Беларусь;
ЗАРЕЧНОЕ;2101015;ЗАРЕЧНОЕ;Беларусь;
ПОЛЕССКИЙ ПАРК;2101016;ПОЛЕС ПАРК;Беларусь;
ХАЛЕЧИНО;2101017;ХАЛЕЧИНО;Беларусь;
РАКЛЕВЦЫ;2101018;РАКЛЕВЦЫ;Беларусь;
ЦВЕРМА;2101019;ЦВЕРМА;Беларусь;
КНЯЗЮКОВКА;2101020;КНЯЗЮКОВКА;Беларусь;
ГОМЕЛЬ СЕВ;2101021;ГОМЕЛЬ СЕВ;Беларусь;
ЛИТВА;2101022;ЛИТВА;Беларусь;
ДОМАНОВСКИЙ;2101023;ДОМАНОВСК;Беларусь;
ИЛОВО;2101024;ИЛОВО;Беларусь;
ЗАМОШЬЕ;2101025;ЗАМОШЬЕ;Беларусь;
ЭКИМАНЬ;2101026;ЭКИМАНЬ;Беларусь;
ГРОМЫ;2101027;ГРОМЫ;Беларусь;
СЕКРОВЩИНА;2101028;СЕКРОВЩИНА;Беларусь;
ЮРОВИЧИ;2101029;ЮРОВИЧИ;Беларусь;
ПЕРЕСЕЛЬЦЫ;2101030;ПЕРЕСЕЛЬЦЫ;Беларусь;
ЛОСЕВО;2101031;ЛОСЕВО;Беларусь;
НЕСТЕРОВИЧИ;2101032;НЕСТЕРОВИЧ;Беларусь;
ПРИОЗЕРНЫЙ;2101033;ПРИОЗЕРНЫЙ;Беларусь;
ЛЮБАШЕВО;2101034;ЛЮБАШЕВО;Беларусь;
БРИНЕВО;2101035;БРИНЕВО;Беларусь;
НАРЦИЗОВО;2101036;НАРЦИЗОВО;Беларусь;
ТЕРЮХА;2101037;ТЕРЮХА;Беларусь;
СТАРАЯ ВЕСЬ;2101038;СТАР ВЕСЬ;Беларусь;
САВИЧИ;2101039;САВИЧИ;Беларусь;
ПОДСТАНЦИЯ;2101040;ПОДСТАНЦИЯ;Беларусь;
ДАНИЛОВЦЫ;2101041;ДАНИЛОВЦЫ;Беларусь;
БРЕСТ ЮЖНЫЙ;2101042;БРЕСТ ЮЖН;Беларусь;
НОВАЯ ЖИЗНЬ;2101043;НОВ ЖИЗНЬ;Беларусь;
БЕРЕЗОВАЯ РОЩА;2101044;БЕРЕЗ РОЩА;Беларусь;
ИВАЦЕВИЧИ;2101045;ИВАЦЕВИЧИ;Беларусь;
ЖЕМЧУЖИНА;2101046;ЖЕМЧУЖИНА;Беларусь;
ДУБОК;2101047;ДУБОК;Беларусь;
ОКТЯБРЬСКИЙ;2101048;ОКТЯБРЬСКИ;Беларусь;
БОРОВАЯ;2101049;БОРОВАЯ;Беларусь;
БЕРЕЖА;2101053;БЕРЕЖА;Беларусь;
КУРАСОВЩИНА;2101056;КУРАСОВЩИН;Беларусь;
КИРЕЕВО;2101057;КИРЕЕВО;Беларусь;
БЕЛООЗЕРСК;2101065;БЕЛООЗЕРСК;Беларусь;
ПОДЛЕСЬЕ;2101068;ПОДЛЕСЬЕ;Беларусь;
КРОШИНО;2101075;КРОШИНО;Беларусь;
ХВОЕВО;2101100;ХВОЕВО;Беларусь;
ДОМАШАНЫ;2101151;ДОМАШАНЫ;Беларусь;
СТОЛИЧНЫЙ;2101152;СТОЛИЧНЫЙ;Беларусь;
ПОСТ N1;2101153;П N1;Беларусь;
КУТОК;2101154;КУТОК;Беларусь;
МОСТЫ;2101155;МОСТЫ;Беларусь;
ТЕМНЫЕ ЛЯДЫ;2101156;ТЕМНЫЕ ЛЯД;Беларусь;
ГОРЫНЬ;2101190;ГОРЫНЬ;Беларусь;
ЧАУСЫ;2101215;ЧАУСЫ;Беларусь;
КАРОВЫШЕНЬ;2101218;КАРОВЫШЕНЬ;Беларусь;
КРАВЦОВКА;2101227;КРАВЦОВКА;Беларусь;
ДИКАЛОВКА;2101237;ДИКАЛОВКА;Беларусь;
БУХЛИЧИ;2101314;БУХЛИЧИ;Беларусь;
РОЩА;2102154;РОЩА;Беларусь;
ТУРНА БОЛЬШАЯ;2102157;ТУРНА БОЛЬШАЯ;Беларусь;
ВИДОМЛЯ;2102158;ВИДОМЛЯ;Беларусь;
КАМЕНЕЦ;2102159;КАМЕНЕЦ;Беларусь;
КИЕВ;2200000;КИЕВ;Украина;
КИЕВ-ПАССАЖИРСКИЙ;2200001;КИЕВ ПАСС;Украина;
КИЕВ ПЕТРОВКА;2200002;КИЕВ ПЕТР;Украина;
КИЕВ-ВОЛЫНСКИЙ;2200003;КИЕВ ВОЛЫН;Украина;
КИЕВ МОСКОВСКИЙ;2200004;КИЕВ МОСК;Украина;
КИЕВ ДНЕПРОВСКИЙ;2200005;КИЕВ ДНЕПР;Украина;
ВИШНЕВОЕ;2200006;ВИШНЕВОЕ;Украина;
ДАРНИЦА;2200007;ДАРНИЦА;Украина;
СВЯТОШИНО;2200008;СВЯТОШИНО;Украина;
ХУТОР-МИХАЙЛОВСКИЙ;2200010;ХУТОР МИХ;Украина;
ЯНПОЛЬ;2200011;ЯНПОЛЬ;Украина;
МАКОВО;2200012;МАКОВО;Украина;
ТЕРЕЩЕНСКАЯ;2200013;ТЕРЕЩЕНСК;Украина;
ПИРОТЧИНО;2200014;ПИРОТЧИНО;Украина;
БРЮЛОВЕЦКИЙ;2200015;БРЮЛОВЕЦК;Украина;
ШОСТКА;2200016;ШОСТКА;Украина;
МЕЛЬНЯ;2200017;МЕЛЬНЯ;Украина;
ВИРЕВКА;2200018;ВИРЕВКА;Украина;
ПИРОГОВКА;2200019;ПИРОГОВКА;Украина;
КРОЛЕВЕЦ;2200020;КРОЛЕВЕЦ;Украина;
ГЛУХОВ;2200021;ГЛУХОВ;Украина;
ЗАРУЦКИЙ;2200022;ЗАРУЦКИЙ;Украина;
КОБЫЖЧИ;2200023;КОБЫЖЧИ;Украина;
КОШАРЫ;2200024;КОШАРЫ;Украина;
ПЕРЕЯСЛАВСКАЯ;2200025;ПЕРЕЯСЛАВС;Украина;
СТЕПАНОВКА;2200026;СТЕПАНОВКА;Украина;
ПУТЕЙСКАЯ;2200027;ПУТЕЙСКАЯ;Украина;
ГРУЗСКОЕ;2200028;ГРУЗСКОЕ;Украина;
ХАЛИМОНОВО;2200029;ХАЛИМОНОВО;Украина;
БАХМАЧ-ПАССАЖИРСКИЙ;2200030;БАХМАЧ ПАС;Украина;
БАХМАЧ-ТОВАРНЫЙ;2200031;БАХМАЧ ТОВ;Украина;
БАХМАЧ-КИЕВСКИЙ;2200032;БАХМАЧ К;Украина;
ГОЛУБИЧИ;2200033;ГОЛУБИЧИ;Украина;
ЧЕРЕМУШКИ;2200034;ЧЕРЕМУШКИ;Украина;
ПЛИСКИ;2200035;ПЛИСКИ;Украина;
КРУТЫ;2200036;КРУТЫ;Украина;
ОСТ.ПУНКТ 232 КМ;2200037;ОП 232 КМ;Украина;
ГОРНОСТАЕВКА;2200038;ГОРНОСТАЕВ;Украина;
ГРИБОВА РУДНЯ;2200039;ГРИБОВ РУД;Украина;
КОНОТОП;2200040;КОНОТОП;Украина;
ХАЛЯВИНО;2200041;ХАЛЯВИНО;Украина;
КОЛЫЧЕВКА;2200042;КОЛЫЧЕВКА;Украина;
МУРАВЕЙКА;2200043;МУРАВЕЙКА;Украина;
ИМЕНИ БОРИСА ОЛЕЙНИКА;2200044;Б ОЛЕЙНИКА;Украина;
ВЕРЕСОЧЬ;2200045;ВЕРЕСОЧЬ;Украина;
ВЕРТЕЕВКА;2200046;ВЕРТЕЕВКА;Украина;
ЛИПОВЫЙ РОГ;2200047;ЛИПОВ РОГ;Украина;
ТАЦЕНКИ;2200048;ТАЦЕНКИ;Украина;
НОСОВКА;2200049;НОСОВКА;Украина;
ВОРОЖБА;2200050;ВОРОЖБА;Украина;
БОБРОВИЦЫ;2200051;БОБРОВИЦЫ;Украина;
ЗАВОРИЧИ;2200052;ЗАВОРИЧИ;Украина;
БРОВАРЫ;2200053;БРОВАРЫ;Украина;
ЖЕРЕВ;2200054;ЖЕРЕВ;Украина;
ПАРИЖСКАЯ КОММУНА;2200055;ПАРИЖС КОМ;Украина;
МАРЬЯНОВКА;2200056;МАРЬЯНОВКА;Украина;
КОНОНОВКА;2200057;КОНОНОВКА;Украина;
ЧЕРНЯХОВСКИЙ;2200058;ЧЕРНЯХОВСК;Украина;
ЯГОТИН;2200059;ЯГОТИН;Украина;
ПУТИВЛЬ;2200060;ПУТИВЛЬ;Украина;
БЕРЕЗАНЬ;2200061;БЕРЕЗАНЬ;Украина;
БАРЫШЕВКА;2200062;БАРЫШЕВКА;Украина;
КУЧАКОВО;2200063;КУЧАКОВО;Украина;
БОРИСПОЛЬ;2200064;БОРИСПОЛЬ;Украина;
БОРТНИЧИ;2200065;БОРТНИЧИ;Украина;
ЖУКОТКИ;2200066;ЖУКОТКИ;Украина;
МАЛЕЙКИ;2200067;МАЛЕЙКИ;Украина;
НЕДАНЧИЧИ;2200068;НЕДАНЧИЧИ;Украина;
ИОЛЧА;2200069;ИОЛЧА;Украина;
НЕЖИН;2200070;НЕЖИН;Украина;
МИХНОВКА;2200071;МИХНОВКА;Украина;
ВИЛЬЧА;2200072;ВИЛЬЧА;Украина;
РАЧА;2200073;РАЧА;Украина;
ГРЕЗЛЯ;2200074;ГРЕЗЛЯ;Украина;
ТЕТЕРЕВ;2200075;ТЕТЕРЕВ;Украина;
ШЕЛОМСК;2200076;ШЕЛОМСК;Украина;
ХАЙЧНОРИН;2200077;ХАЙЧНОРИН;Украина;
ВЕЛЕДНИКИ;2200078;ВЕЛЕДНИКИ;Украина;
МОШАНИЦА;2200079;МОШАНИЦА;Украина;
СОЛОМИРКА;2200080;СОЛОМИРКА;Украина;
ЖИДИНИЧИ;2200081;ЖИДИНИЧИ;Украина;
БЕЛИЧИ;2200082;БЕЛИЧИ;Украина;
ИРПЕНЬ;2200083;ИРПЕНЬ;Украина;
БУЧА;2200084;БУЧА;Украина;
ВОРЗЕЛЬ;2200085;ВОРЗЕЛЬ;Украина;
НЕМЕШАЕВО;2200086;НЕМЕШАЕВО;Украина;
КЛАВДИЕВО;2200087;КЛАВДИЕВО;Украина;
БОРОДЯНКА;2200088;БОРОДЯНКА;Украина;
СПАРТАК;2200089;СПАРТАК;Украина;
ОВРУЧ;2200090;ОВРУЧ;Украина;
ИРША;2200091;ИРША;Украина;
ПЕНИЗЕВИЧИ;2200092;ПЕНИЗЕВИЧИ;Украина;
МАЛИН;2200093;МАЛИН;Украина;
ГОЛОВКИ;2200094;ГОЛОВКИ;Украина;
СТРЕМИГОРОД;2200095;СТРЕМИГОР;Украина;
ФАСОВО;2200096;ФАСОВО;Украина;
КОРОСТЕНЬ-ЖИТОМИРСКИЙ;2200097;КОРОСТ ЖИТ;Украина;
КОРОСТЕНЬ-ПОДОЛЬСКИЙ;2200098;КОРОСТ ПОД;Украина;
КРЕМНО;2200099;КРЕМНО;Украина;
ПЛЕСНА;2200100;ПЛЕСНА;Украина;
БЕЛОКОРОВИЧИ;2200101;БЕЛОКОРОВ;Украина;
ПОЯСКИ;2200102;ПОЯСКИ;Украина;
ОЛЕВСК;2200103;ОЛЕВСК;Украина;
ПОТАПОВИЧИ;2200104;ПОТАПОВИЧИ;Украина;
ИГНАТПОЛЬ;2200105;ИГНАТПОЛЬ;Украина;
БЕХИ;2200106;БЕХИ;Украина;
СОКОРИКИ;2200107;СОКОРИКИ;Украина;
УШОМИР;2200108;УШОМИР;Украина;
КРАСНОСЕЛКА;2200109;КРАСНОСЕЛК;Украина;
КОРОСТЕНЬ;2200110;КОРОСТЕНЬ;Украина;
ТОПОРИЩЕ;2200111;ТОПОРИЩЕ;Украина;
ГОРБАШИ;2200112;ГОРБАШИ;Украина;
КОРОСТЫШЕВ;2200113;КОРОСТЫШЕВ;Украина;
ПРЯЖЕВО;2200114;ПРЯЖЕВО;Украина;
КОДНЯ;2200115;КОДНЯ;Украина;
РЕЯ;2200116;РЕЯ;Украина;
БЕРДИЧЕВ-ЖИТОМИРСКИЙ;2200117;БЕРДИЧ ЖИТ;Украина;
ЕМЕЛЬЯНОВКА;2200118;ЕМЕЛЬЯНОВК;Украина;
ВЫГОВ;2200119;ВЫГОВ;Украина;
БЕРДИЧЕВ;2200120;БЕРДИЧЕВ;Украина;
УШИЦА;2200121;УШИЦА;Украина;
ВЕРОВКА;2200122;ВЕРОВКА;Украина;
РЫХАЛЬСКАЯ;2200123;РЫХАЛЬСКАЯ;Украина;
СТЕПОК;2200124;СТЕПОК;Украина;
НОВОГРАД-ВОЛЫНСКИЙ 2;2200125;НОВОГР В 2;Украина;
КУРНОЕ;2200126;КУРНОЕ;Украина;
ДУБОВЕЦ;2200127;ДУБОВЕЦ;Украина;
БОГУНСКИЙ;2200128;БОГУНСКИЙ;Украина;
СТАНИШЕВКА;2200129;СТАНИШЕВКА;Украина;
НОВОГРАД-ВОЛЫНСКИЙ 1;2200130;НОВОГР В 1;Украина;
ЯРОПОВИЧИ;2200131;ЯРОПОВИЧИ;Украина;
СКОЧИЩЕ;2200132;СКОЧИЩЕ;Украина;
ВОЛИЦА;2200133;ВОЛИЦА;Украина;
УНАВА;2200134;УНАВА;Украина;
ОРЕПЫ;2200135;ОРЕПЫ;Украина;
КОЛОДЕНКА;2200136;КОЛОДЕНКА;Украина;
РАДУЛИНО;2200137;РАДУЛИНО;Украина;
МАЙДАН-ВИЛА;2200138;МАЙДАН ВИЛ;Украина;
ВАСИЛЬКОВ 1;2200139;ВАСИЛЬК 1;Украина;
БОЯРКА;2200140;БОЯРКА;Украина;
МОТОВИЛОВКА;2200141;МОТОВИЛОВК;Украина;
КОЖАНКА;2200142;КОЖАНКА;Украина;
ФАСТОВ 2;2200143;ФАСТОВ 2;Украина;
УСТИНОВКА;2200144;УСТИНОВКА;Украина;
СУДИЛКОВО;2200145;СУДИЛКОВО;Украина;
РАКИТНО;2200146;РАКИТНО;Украина;
КАРАПЫШИ;2200147;КАРАПЫШИ;Украина;
БЕЛГОРОДКА;2200148;БЕЛГОРОДКА;Украина;
ТРИПОЛЬЕ ДНЕПРОВСКОЕ;2200149;ТРИПОЛЬЕ Д;Украина;
ФАСТОВ 1;2200150;ФАСТОВ 1;Украина;
ПОПЕЛЬНЯ;2200151;ПОПЕЛЬНЯ;Украина;
БРОВКИ;2200152;БРОВКИ;Украина;
АНДРУШЕВКА;2200153;АНДРУШЕВКА;Украина;
ЧЕРНОРУДКА;2200154;ЧЕРНОРУДКА;Украина;
СЕСТРЕНОВКА;2200155;СЕСТРЕНОВК;Украина;
МАХАРИНЦЫ;2200156;МАХАРИНЦЫ;Украина;
РАСТАВИЦЫ;2200157;РАСТАВИЦЫ;Украина;
ЗАРУДИНЦЫ;2200158;ЗАРУДИНЦЫ;Украина;
РОСЬ;2200159;РОСЬ;Украина;
РЖЕВУССКАЯ;2200160;РЖЕВУССКАЯ;Украина;
ПОГРЕБИЩЕ 1;2200161;ПОГРЕБИЩ 1;Украина;
ПОГРЕБИЩЕ 2;2200162;ПОГРЕБИЩ 2;Украина;
АНДРУСОВО;2200163;АНДРУСОВО;Украина;
НАКАЗНОЙ ПОСТ;2200164;НАКАЗ ПОСТ;Украина;
СКОМОРОШКИ;2200165;СКОМОРОШКИ;Украина;
СЛОБОДСКОЙ ПОСТ;2200166;СЛОБОД ПОС;Украина;
ТЕТИЕВ;2200167;ТЕТИЕВ;Украина;
ДЕНГОФОВКА;2200168;ДЕНГОФОВКА;Украина;
ЖАШКОВ;2200169;ЖАШКОВ;Украина;
КАЗАТИН-ПАССАЖИРСКИЙ;2200170;КАЗАТ ПАСС;Украина;
КАЗАТИН 2;2200171;КАЗАТИН 2;Украина;
ИВАНКОВЦЫ;2200172;ИВАНКОВЦЫ;Украина;
ДЕМЧИН;2200173;ДЕМЧИН;Украина;
ЧУДНОВ-ВОЛЫНСКИЙ;2200174;ЧУДНОВ ВОЛ;Украина;
РАЗИНО;2200175;РАЗИНО;Украина;
ПЕЧАНОВКА;2200176;ПЕЧАНОВКА;Украина;
МИРОПОЛЬ;2200177;МИРОПОЛЬ;Украина;
САМЧИНЦЫ;2200178;САМЧИНЦЫ;Украина;
ХРОЛИН;2200179;ХРОЛИН;Украина;
БЕЛАЯ ЦЕРКОВЬ;2200180;БЕЛАЯ ЦЕРК;Украина;
ПАСЕЧНЫЙ;2200181;ПАСЕЧНЫЙ;Украина;
ШЕПЕТОВКА-ПОДОЛЬСКАЯ;2200182;ШЕПЕТ ПОД;Украина;
ЦВЕТОХА;2200183;ЦВЕТОХА;Украина;
КРИВИН;2200184;КРИВИН;Украина;
МОГИЛЯНЫ;2200185;МОГИЛЯНЫ;Украина;
ОСТРОГ;2200186;ОСТРОГ;Украина;
ИВАЧКОВО;2200187;ИВАЧКОВО;Украина;
ИЗЯСЛАВЛЬ;2200188;ИЗЯСЛАВЛЬ;Украина;
КЛЕМБОВКА;2200189;КЛЕМБОВКА;Украина;
МИРОНОВКА;2200190;МИРОНОВКА;Украина;
ЖИЗНИКОВЦЫ;2200191;ЖИЗНИКОВЦЫ;Украина;
СУХОВОЛЯ;2200192;СУХОВОЛЯ;Украина;
ЛЕПЕСОВКА;2200193;ЛЕПЕСОВКА;Украина;
ГОЛЕНДРЫ;2200194;ГОЛЕНДРЫ;Украина;
ГУЛЕВЦЫ;2200195;ГУЛЕВЦЫ;Украина;
ВОРШИЦА;2200196;ВОРШИЦА;Украина;
КАЛИНОВКА 2;2200197;КАЛИНОВК 2;Украина;
КАЛИНОВКА 1;2200198;КАЛИНОВК 1;Украина;
ТУРБОВ;2200199;ТУРБОВ;Украина;
ВИННИЦА;2200200;ВИННИЦА;Украина;
НОВАЯ ГРЕБЛЯ;2200201;НОВ ГРЕБЛЯ;Украина;
СОПИН;2200202;СОПИН;Украина;
МОНЧИН;2200203;МОНЧИН;Украина;
СТАДНИЦА;2200204;СТАДНИЦА;Украина;
ГУМЕННОЕ;2200205;ГУМЕННОЕ;Украина;
ВОРОНОВИЦЫ;2200206;ВОРОНОВИЦЫ;Украина;
ФЕРДИНАНДОВКА;2200207;ФЕРДИНАНД;Украина;
НЕМИРОВ;2200208;НЕМИРОВ;Украина;
КАРОЛИНА;2200209;КАРОЛИНА;Украина;
ПОЛОННОЕ;2200210;ПОЛОННОЕ;Украина;
СИТКОВЦЫ;2200211;СИТКОВЦЫ;Украина;
КРЫШТОПОВКА;2200212;КРЫШТОПОВК;Украина;
ГАЙСИН;2200213;ГАЙСИН;Украина;
ЧЕТЫРБОКИ;2200214;ЧЕТЫРБОКИ;Украина;
ВЕРБОВЦЫ;2200215;ВЕРБОВЦЫ;Украина;
БОЛЬШИЕ ПУЗЫРЬКИ;2200216;Б ПУЗЫРЬКИ;Украина;
АНТОНИНЫ;2200217;АНТОНИНЫ;Украина;
СТАРОКОНСТАНТИНОВ 1;2200218;СТАРОКОН 1;Украина;
СКИБНЕВО;2200219;СКИБНЕВО;Украина;
ШЕПЕТОВКА;2200220;ШЕПЕТОВКА;Украина;
АДАМПОЛЬ;2200221;АДАМПОЛЬ;Украина;
ЗАКУПНОЕ;2200222;ЗАКУПНОЕ;Украина;
УЛАДОВКА;2200223;УЛАДОВКА;Украина;
ХОЛОНЕВСКАЯ;2200224;ХОЛОНЕВСК;Украина;
КРАСИЛОВ;2200225;КРАСИЛОВ;Украина;
ЗАПАДИНЦЫ;2200226;ЗАПАДИНЦЫ;Украина;
КЛИМАШЕВКА;2200227;КЛИМАШЕВКА;Украина;
ОСТАШКИ;2200228;ОСТАШКИ;Украина;
ГРЕЧАНЫ;2200229;ГРЕЧАНЫ;Украина;
СТАРОКОНСТАНТИНОВ 2;2200230;СТАРОКОН 2;Украина;
ЯРМОЛИНЦЫ;2200231;ЯРМОЛИНЦЫ;Украина;
ДУНАЕВЦЫ;2200232;ДУНАЕВЦЫ;Украина;
БАЛИН;2200233;БАЛИН;Украина;
СЕРБИНОВЦЫ;2200234;СЕРБИНОВЦЫ;Украина;
МУКША;2200235;МУКША;Украина;
ДНЕСТР;2200236;ДНЕСТР;Украина;
ЛЕНКОВЦЫ;2200237;ЛЕНКОВЦЫ;Украина;
ВИКТОРИЯ;2200238;ВИКТОРИЯ;Украина;
ЛИСОВОДЫ;2200239;ЛИСОВОДЫ;Украина;
ХМЕЛЬНИК;2200240;ХМЕЛЬНИК;Украина;
ТЮШКИ;2200241;ТЮШКИ;Украина;
ГНИВАНЬ;2200242;ГНИВАНЬ;Украина;
БРАИЛОВ;2200243;БРАИЛОВ;Украина;
ХОРОБИЧИ;2200244;ХОРОБИЧИ;Украина;
ЖМЕРИНКА-ПОДОЛЬСКАЯ;2200245;ЖМЕРИН ПОД;Украина;
МАТЕЙКОВО;2200246;МАТЕЙКОВО;Украина;
БАР;2200247;БАР;Украина;
МЫТКИ;2200248;МЫТКИ;Украина;
КОПАЙ;2200249;КОПАЙ;Украина;
КОТЮЖАНЫ;2200250;КОТЮЖАНЫ;Украина;
НЕМЕРЧИ;2200251;НЕМЕРЧИ;Украина;
ВЕНДИЧАНЫ;2200252;ВЕНДИЧАНЫ;Украина;
ИЗРАИЛОВКА;2200253;ИЗРАИЛОВКА;Украина;
СУЛЯТЫЦКАЯ;2200254;СУЛЯТЫЦКАЯ;Украина;
БОНДАРЕВКА;2200255;БОНДАРЕВКА;Украина;
ЖУРАВЛЕВКА;2200256;ЖУРАВЛЕВКА;Украина;
ЮРКОВКА;2200257;ЮРКОВКА;Украина;
РАХНЫ;2200258;РАХНЫ;Украина;
ЯРОШЕНКА;2200259;ЯРОШЕНКА;Украина;
КАМЕНЕЦ-ПОДОЛЬСКИЙ;2200260;КАМЕН ПОД;Украина;
ВЫСТУПОВИЧИ;2200261;ВЫСТУПОВИЧ;Украина;
БЕРЕЖЕСТЬ;2200262;БЕРЕЖЕСТЬ;Украина;
ТОЛКАЧЕВСКИЙ;2200263;ТОЛКАЧЕВСК;Украина;
КОРЖЕВЦЫ;2200264;КОРЖЕВЦЫ;Украина;
БОГДАНОВЦЫ;2200265;БОГДАНОВЦЫ;Украина;
ЧЕРНЫЙ ОСТРОВ;2200266;ЧЕРНЫЙ ОСТ;Украина;
НАРКЕВИЧИ;2200267;НАРКЕВИЧИ;Украина;
ВОЛОЧИСК;2200268;ВОЛОЧИСК;Украина;
ДЕРЕВИНЫ;2200269;ДЕРЕВИНЫ;Украина;
ЖМЕРИНКА;2200270;ЖМЕРИНКА;Украина;
КУЗНИЧИ;2200271;КУЗНИЧИ;Украина;
ГОРОДНЯ;2200272;ГОРОДНЯ;Украина;
КАМКА;2200273;КАМКА;Украина;
